distance,offset,rz,dihedral,energy
3.88,1.28,3.662785825024444,13.34,-6.171558234812311
3.81,0.89,3.7045917453884174,17.22,-6.171544803604326
4.21,0.89,4.114851151621404,48.44,-6.171428627149119
3.83,1.12,3.662581057123514,15.42,-6.171233497407534
3.89,1.35,3.6482324487345927,12.88,-6.171160140282439
3.82,1.03,3.6785187236168855,15.81,-6.171024549904501
3.83,0.67,3.770941526992961,20.44,-6.170891317727411
3.82,0.87,3.719610194630615,16.62,-6.170820931859766
5.29,1.6,5.042231648784098,89.77,-6.1704897047299125
3.95,1.41,3.689769640506032,9.61,-6.16895154090316
4.16,1.13,4.003585892671718,59.43,-6.168893692073321
3.89,1.13,3.722257379601792,12.2,-6.168734241890605
3.79,0.81,3.702431633399866,18.86,-6.168703973366833
3.8,0.92,3.686949958976932,17.85,-6.168084504123393
3.89,1.14,3.7192069047042815,11.84,-6.167526747960318
5.01,1.89,4.639827583003489,81.67,-6.167481756768315
4.21,1.23,4.026313450291719,63.05,-6.167453682649739
3.8,0.86,3.70140513859264,18.23,-6.167281326496627
3.85,0.78,3.7701591478344794,15.29,-6.167227459199568
4.24,1.21,4.063680597684813,60.04,-6.1670762432084505
3.9,1.39,3.6438852890836175,12.24,-6.166790751485002
4.95,1.86,4.587254080602032,79.78,-6.166547609106575
4.58,0.82,4.505996005324461,54.48,-6.166151698958689
4.24,1.27,4.045330641616332,62.84,-6.166040621606307
4.33,1.54,4.046887693030287,73.28,-6.165794813589152
3.83,0.8,3.745517320744893,17.26,-6.16571970946498
3.98,0.62,3.931411960097797,35.32,-6.164701083338453
3.98,0.62,3.931411960097797,35.32,-6.164701083338453
3.88,1.17,3.699391841911316,12.88,-6.164258272487944
3.96,1.84,3.5065652710308988,11.82,-6.163962394864436
4.54,0.83,4.463485185368044,53.64,-6.163833409638999
3.9,1.66,3.529079200018044,14.01,-6.163760348073746
4.11,0.97,3.993895341643294,52.99,-6.1632933793617335
3.88,1.29,3.659275884652591,13.4,-6.163173658720984
3.9,1.47,3.612353803270106,12.68,-6.162838126248039
3.98,1.47,3.698580808904951,8.18,-6.162434827139788
4.32,1.2,4.14998795178974,58.08,-6.16194966002432
4.62,1.98,4.174206511422261,79.3,-6.161889151155908
4.15,1.04,4.017573894777793,54.68,-6.161118359910748
4.52,0.99,4.410249426052907,55.55,-6.160900440921653
3.88,1.0,3.748919844435194,12.51,-6.160804879997237
3.96,0.62,3.911163509750008,34.91,-6.16079959009673
4.26,1.39,4.026847402124893,70.03,-6.160406459160169
3.99,1.49,3.7013511046643495,7.87,-6.160320529256145
4.15,0.96,4.037437306014795,51.17,-6.159898211589063
3.9,1.25,3.694252292413175,11.62,-6.159861085014012
5.22,1.28,5.060632371551998,82.36,-6.159585745767549
4.83,1.99,4.400999886389456,79.77,-6.159028509776953
3.96,0.62,3.911163509750008,34.81,-6.158748464865398
3.97,1.49,3.679782602274216,9.17,-6.158736891696533
4.58,0.72,4.523052066912341,52.64,-6.15869880813681
3.8,1.4,3.5327043465311387,16.65,-6.158084158202399
3.89,0.58,3.8465179058467935,27.93,-6.1577084155371296
4.7,0.81,4.629676014582446,57.51,-6.156743144025836
4.49,1.02,4.372607917478996,55.41,-6.156220296847257
3.81,0.71,3.743260610751007,20.79,-6.1553870250863
4.0,1.53,3.695821965409048,7.89,-6.154293874077246
3.87,1.19,3.68249915139162,13.97,-6.154187706349788
3.83,0.77,3.751799568207236,18.02,-6.153803722608652
3.88,1.26,3.6697138853049567,13.54,-6.153583530812174
4.32,1.4,4.086856983061678,65.41,-6.153080337185945
3.76,1.89,3.25046150569423,16.11,-6.152867149009141
4.18,1.28,3.979195898670986,70.54,-6.152534767890392
3.92,1.14,3.750573289511885,10.25,-6.151742121125694
4.2,1.18,4.030831179794063,59.88,-6.150836596041151
4.63,1.99,4.180526282658679,79.31,-6.150594770198832
3.97,0.66,3.9147541429826727,37.19,-6.149656524899161
3.97,0.66,3.9147541429826727,37.19,-6.149656524899161
3.84,1.15,3.6637549044661815,15.12,-6.149561806709092
3.86,0.61,3.811495769379785,25.1,-6.149515948313267
3.79,1.01,3.65294401818588,17.9,-6.148905497033619
3.84,0.86,3.742459084612683,16.46,-6.1484601221676005
5.28,1.5,5.062449999753084,87.78,-6.148180856605185
4.07,1.83,3.635381685600565,6.06,-6.147434872054924
4.06,1.79,3.64410482834948,5.74,-6.147141348851267
3.77,0.98,3.640398329853479,18.64,-6.146384508380185
3.82,0.97,3.694793634291366,16.56,-6.146234379247427
4.04,1.25,3.8417574103527152,2.14,-6.144912754488453
5.0,1.93,4.612493902434994,81.77,-6.144254003822559
3.95,0.61,3.902614508249566,33.01,-6.143984179731297
4.69,0.57,4.65523361390167,53.94,-6.1436580178893125
3.89,1.3,3.666346955758552,13.18,-6.143087570345271
4.65,1.17,4.5003999822238026,61.59,-6.142906324247227
4.25,1.15,4.091454509095757,56.7,-6.142889469346236
3.9,1.31,3.673404415525195,12.36,-6.141083572926085
4.73,1.02,4.6187119416564615,60.98,-6.140284851240245
3.89,1.27,3.6768464749021,13.15,-6.1402688183494565
3.82,0.89,3.7148755026245497,17.77,-6.1398162145734
4.38,1.13,4.231725416422951,55.86,-6.139389419634861
5.12,1.73,4.818869161950758,82.64,-6.138909818539707
3.79,0.67,3.730308298250963,24.67,-6.1387190180043
4.46,0.71,4.403123891057348,49.0,-6.138669469854539
3.84,0.85,3.744742981834668,16.41,-6.138554400268441
3.78,1.01,3.6425677756220263,18.43,-6.138545111249949
3.83,0.7,3.765488016180639,20.94,-6.138389812067164
4.41,0.94,4.308654082193185,52.32,-6.137883297690927
4.57,0.97,4.465870575822815,56.42,-6.137630105136461
3.91,1.24,3.708166662921181,12.31,-6.1375049326900495
3.82,0.73,3.749599978664391,20.88,-6.13735678961527
3.89,1.12,3.725278513077915,13.29,-6.137109213910562
4.26,1.1,4.115531557405434,54.67,-6.137057508380844
4.81,1.54,4.556808093391688,71.25,-6.136960211158285
4.01,0.61,3.96333193159493,34.37,-6.136758929306142
3.81,0.76,3.733430058270812,20.3,-6.136493964688087
4.22,1.1,4.074113400483594,55.17,-6.136355831660839
3.9,1.14,3.729664864300813,12.05,-6.136178294756764
3.93,1.41,3.6683511282318655,11.58,-6.136043940586576
5.07,1.1,4.949232263695047,73.31,-6.135978304971255
3.78,0.99,3.648054275912024,18.51,-6.1358095532499535
3.77,1.0,3.6349552954610047,18.64,-6.135708214854734
4.2,1.08,4.058768286069063,54.84,-6.134553400952702
4.21,1.24,4.023244958985222,65.31,-6.134235990335855
4.11,0.86,4.019017292821717,46.77,-6.134117401711412
3.91,1.24,3.708166662921181,12.58,-6.1338138521591326
4.6,0.68,4.5494615065961375,52.48,-6.133757554501249
3.8,0.9,3.6918829883949456,18.92,-6.131903358052796
3.78,1.01,3.6425677756220263,18.36,-6.131421181028423
3.85,1.17,3.667914939035528,15.75,-6.13078660702201
3.92,0.63,3.869043809521934,33.36,-6.129857895471227
4.03,1.82,3.5956223383442265,8.22,-6.129175571749961
3.98,0.66,3.924894903051545,36.52,-6.128624636006542
3.98,0.66,3.924894903051545,36.52,-6.128624636006542
3.88,1.0,3.748919844435194,13.51,-6.128557631777228
3.84,1.06,3.690799371409939,16.07,-6.12846063699878
4.28,0.38,4.263097465458654,37.79,-6.128172440078811
4.28,0.38,4.263097465458654,37.79,-6.128172440078811
3.87,1.32,3.637925232876564,14.7,-6.12804036128423
3.83,0.8,3.745517320744893,19.35,-6.127258473133178
3.8,0.76,3.7232244090304314,21.69,-6.1269285016511095
4.66,0.7,4.607124916908592,54.28,-6.12683942856127
3.87,0.63,3.8183766184073566,36.06,-6.126686158133196
3.87,0.63,3.8183766184073566,36.06,-6.126686158133196
4.09,1.04,3.955565699113086,58.72,-6.126605626672835
3.91,1.2,3.7213035350532753,12.04,-6.126032835374208
3.91,1.29,3.691070305480512,12.45,-6.125177815424096
3.97,0.7,3.907799892522646,39.27,-6.1251128029242565
3.97,0.7,3.907799892522646,39.27,-6.1251128029242565
3.86,0.63,3.8082410637983513,26.39,-6.123433348402508
3.96,1.39,3.708031822948665,9.75,-6.12321542502603
3.72,1.19,3.5245283372389,18.67,-6.123158504288335
3.88,0.74,3.808779332017018,14.57,-6.123019863573032
4.51,0.8,4.43847946936786,51.56,-6.122328259001655
3.84,1.0,3.7075059001975976,16.26,-6.122267247510298
4.01,1.57,3.689878046765231,8.55,-6.122075661954256
3.86,1.47,3.569131547029333,16.13,-6.122034828040064
3.93,1.22,3.7358399323311486,11.2,-6.122000805093036
4.03,0.9,3.928218425698856,53.52,-6.121863066145576
3.89,0.85,3.795997892517856,13.61,-6.121598314868508
3.96,1.5,3.664914732978109,10.99,-6.120797085632426
3.86,0.71,3.794140218811108,18.9,-6.120319942470841
3.9,1.2,3.7107950630558943,13.06,-6.119732446089186
4.29,1.14,4.135758697022833,55.63,-6.119142731510589
3.92,0.96,3.8006315264703048,10.21,-6.117840810562693
3.85,1.14,3.67734958903828,15.62,-6.117837401315949
3.84,1.45,3.55571371176027,16.47,-6.117799122606831
3.85,1.03,3.709663057475706,15.87,-6.117679175391605
4.87,1.15,4.732272181521262,67.01,-6.117635436102058
3.96,1.66,3.595274676572014,11.6,-6.117187681098272
3.93,0.62,3.880786002860761,31.72,-6.1167704512980325
3.86,1.17,3.678409982587585,15.18,-6.116751360579227
3.9,1.19,3.7140140010506153,12.47,-6.115684974072579
4.26,1.17,4.096181148338046,56.98,-6.115201532589986
3.85,1.19,3.661475112574166,15.88,-6.114399737345751
4.33,1.24,4.148650382955883,58.71,-6.114380116359915
3.98,1.9,3.4971988791031032,12.09,-6.113842894186502
4.6,1.96,4.161538177164784,78.51,-6.113685098760797
4.02,1.87,3.558581177941568,9.68,-6.113628402671411
4.56,0.86,4.478169268797239,54.04,-6.113512053003726
4.36,0.87,4.272317872068978,49.69,-6.113261228031262
4.05,1.58,3.7290883604441447,6.04,-6.113132402214095
4.46,1.01,4.34413397583454,54.34,-6.112968423930478
4.19,0.78,4.116758433525097,44.0,-6.112441896414786
4.18,1.17,4.012916645035129,60.11,-6.112353495379373
4.0,1.47,3.720094084831727,8.07,-6.110887923739168
4.02,1.67,3.656706168124532,8.17,-6.109784596354372
3.95,1.28,3.7368569680949792,10.55,-6.109481518677682
3.79,0.99,3.658414957327832,18.94,-6.109386110241598
4.46,1.02,4.341796863051057,54.36,-6.109149035900045
3.85,1.17,3.667914939035528,15.86,-6.1089988898241385
3.75,0.8,3.663673020344474,22.11,-6.1088941409337325
3.88,0.63,3.828511460084715,28.27,-6.108791620299148
3.86,0.64,3.806573262134856,27.16,-6.108464339603006
4.1,0.91,3.99773685977454,49.01,-6.107228288941948
4.53,0.83,4.453313373208762,52.58,-6.106960981211363
3.97,0.69,3.9095779823402936,37.63,-6.1065289584734135
3.97,0.69,3.9095779823402936,37.63,-6.1065289584734135
4.67,0.95,4.572351692510102,58.19,-6.106483775913012
4.54,0.84,4.461614057714987,53.04,-6.106347874280526
5.1,1.38,4.909745410914908,77.29,-6.105836633515052
3.88,1.23,3.679877715359574,14.6,-6.1056631315414265
3.94,1.31,3.715844453149243,10.83,-6.105584618812567
3.99,0.74,3.920777984023069,41.68,-6.10526463726027
3.96,0.59,3.9158013228456823,30.2,-6.105162449246434
4.68,1.05,4.560690737158133,60.02,-6.105120786366432
3.98,1.3,3.761701742562799,8.25,-6.104648212111982
5.2,1.46,4.990831594033203,82.43,-6.104343399991979
3.8,1.07,3.646244643465383,18.49,-6.104189372151683
3.97,0.68,3.911329697174607,36.97,-6.104185218012812
3.97,0.68,3.911329697174607,36.97,-6.104185218012812
3.83,0.92,3.7178622890042607,17.86,-6.1040963275522735
3.79,1.03,3.647355206173372,19.03,-6.103738456983264
3.82,0.69,3.7571664855313514,24.81,-6.103615979068107
4.01,0.71,3.946644144079879,38.73,-6.103551999458242
4.01,0.71,3.946644144079879,38.73,-6.103551999458242
3.68,0.73,3.6068684478367103,22.79,-6.103465966646887
3.92,1.35,3.680203798704632,13.39,-6.103219069880874
3.96,0.64,3.907940634144792,33.58,-6.102671152443351
3.97,1.45,3.695727262664279,10.5,-6.102665592700919
3.81,1.01,3.673690242794022,18.52,-6.102635374970922
4.62,0.89,4.533464458887926,55.84,-6.102312377003227
3.82,0.91,3.710026954079984,18.93,-6.102066638649163
3.84,0.8,3.7557422701777607,19.19,-6.102029973248767
3.93,1.38,3.679741838770758,12.22,-6.1019814008816535
4.64,1.55,4.37345401256261,68.12,-6.101537164951881
4.93,1.11,4.803415451530296,68.2,-6.099885066087893
4.05,0.85,3.9597979746446654,47.24,-6.099430759257934
3.9,1.39,3.6438852890836175,14.4,-6.0990896300529895
4.98,1.24,4.823152496034103,71.14,-6.098980321636602
3.97,1.7,3.5876036570390557,11.79,-6.097968345249807
4.24,1.13,4.086648993980276,55.46,-6.097503171191705
4.6,0.49,4.573827718661908,49.6,-6.096393558077335
3.9,1.13,3.732706792664005,13.6,-6.096102541746193
5.19,1.94,4.813782296697681,87.32,-6.095800199509137
5.2,1.74,4.9002448918395904,85.42,-6.095678809665112
3.87,0.91,3.7614890668457353,15.83,-6.0956468211442925
3.83,1.12,3.662581057123514,16.91,-6.095411518877675
3.93,1.25,3.725909284993396,12.0,-6.095125117253673
4.36,0.81,4.284098504936599,48.18,-6.094562329724696
3.9,1.17,3.720362885526088,13.61,-6.094526821452137
4.19,1.16,4.026226521198231,58.09,-6.092845988328854
4.02,1.88,3.553308317610505,10.41,-6.091981255139495
3.87,1.12,3.7043892883982914,15.08,-6.091882458145141
3.84,0.78,3.759946808134392,19.78,-6.091461422485815
3.91,1.2,3.7213035350532753,13.23,-6.090369548455076
4.44,0.93,4.3415089542692415,52.36,-6.090040266576967
4.08,0.84,3.99259314230739,45.21,-6.089881974806199
4.56,0.91,4.468277072877195,54.64,-6.089770349672923
3.99,1.65,3.632850120772945,10.18,-6.089763893227756
3.89,1.31,3.662785825024444,14.36,-6.088133786676933
4.06,0.81,3.97837906690652,44.02,-6.088067441375563
3.86,1.05,3.714444776813892,16.4,-6.088055292139665
4.61,0.77,4.545239267629373,53.8,-6.087507500188448
3.88,0.65,3.825166663035743,30.65,-6.086432626627094
3.87,1.18,3.685715669988666,15.83,-6.086386138837907
3.99,1.78,3.5709522539513183,11.05,-6.086111539418461
3.89,1.26,3.680285315026541,14.66,-6.084519763690312
4.24,0.93,4.136749932011845,48.65,-6.083872414229249
4.24,1.31,4.03255502132333,64.3,-6.083830903837578
3.68,0.69,3.6147337384653935,23.85,-6.081462236189542
3.88,1.21,3.686502407431738,15.01,-6.081068664766803
3.83,0.97,3.705131576611012,18.11,-6.0807421451925405
3.91,1.33,3.6768464749021,13.7,-6.080667606505807
4.62,0.8,4.550208786418487,54.33,-6.080555754798054
3.93,1.38,3.679741838770758,12.75,-6.080366968571095
4.32,1.06,4.187935052027431,52.68,-6.080331522435301
4.14,1.05,4.004634814811458,54.49,-6.0803097309073575
3.93,1.36,3.6871804946327216,13.09,-6.079774432690826
5.24,1.31,5.073608183531716,82.49,-6.0796188875292
3.81,0.76,3.733430058270812,23.47,-6.079384278647541
3.97,1.54,3.659139243046102,11.26,-6.079025357639023
4.29,1.43,4.044650788387052,67.25,-6.078728106407751
3.89,1.17,3.7098787042166217,14.63,-6.078273527238982
3.83,1.1,3.668637349207468,17.97,-6.078146868182926
4.04,1.71,3.660259553638239,8.06,-6.078100600654663
4.01,1.89,3.536665095821203,11.68,-6.0773152662673
4.25,1.31,4.043068141894223,63.51,-6.075918334708435
3.85,0.84,3.7572463320895,19.73,-6.075110790243867
3.95,1.35,3.712142238654117,11.59,-6.074722006669405
4.17,1.01,4.045837366973616,51.19,-6.0737574612165925
4.56,1.84,4.172289539329695,74.87,-6.072631224091753
4.27,1.15,4.112225674741112,55.41,-6.072417742245606
3.86,0.69,3.7978283268204738,25.09,-6.0713073177506285
4.22,1.16,4.057437615047211,56.56,-6.071135673816121
4.42,0.9,4.327401067615527,51.0,-6.071058842810633
3.94,0.68,3.8808761897282937,35.27,-6.070917616142901
3.94,0.68,3.8808761897282937,35.27,-6.070917616142901
4.76,0.92,4.670246246184456,60.02,-6.0707263782245855
3.87,1.68,3.486330449053847,16.7,-6.070343048346285
4.01,1.84,3.5629341840679567,11.23,-6.069521472743613
4.11,1.02,3.98141934490704,54.11,-6.069361844996705
4.15,1.11,3.99879981994598,57.29,-6.069278733897468
4.02,1.75,3.6191020985874376,9.83,-6.069260351616268
3.92,0.59,3.875345145919264,18.21,-6.069203860699488
4.95,1.87,4.583186664319925,79.17,-6.068860274773747
3.89,1.21,3.697025831665232,14.8,-6.068517298159279
3.94,1.26,3.733095230502432,11.96,-6.068488470373808
3.85,0.65,3.794733192202056,33.49,-6.068020242233015
3.86,0.84,3.767492534830029,18.25,-6.067691249066148
3.88,1.06,3.7323986925300474,15.04,-6.06760436096468
4.2,1.19,4.027890266628424,58.88,-6.067178595135118
4.09,1.94,3.6006249457559445,6.96,-6.066988301003653
3.85,1.23,3.6482324487345927,16.87,-6.066968754068292
3.84,0.9,3.7330416552725474,19.42,-6.066756128118645
3.93,1.25,3.725909284993396,12.18,-6.066676696108079
4.02,0.74,3.951303582363673,39.27,-6.066621938350498
4.02,0.74,3.951303582363673,39.27,-6.066621938350498
4.63,1.07,4.504664249419705,58.87,-6.066361300406066
4.64,0.79,4.572253273824625,54.83,-6.066273889599564
4.15,1.16,3.984582788699465,63.23,-6.066201266665661
4.16,1.98,3.658578959104204,3.29,-6.065940682653944
3.94,1.3,3.7193547827546647,11.95,-6.065698321550826
3.9,0.68,3.840260407836948,17.33,-6.065380282789058
3.9,1.27,3.687424575499816,14.46,-6.065299529855
3.99,0.74,3.920777984023069,39.79,-6.065126625885326
3.99,0.74,3.920777984023069,39.79,-6.065126625885326
4.79,1.13,4.654803970093692,63.63,-6.064886733416713
3.81,1.1,3.6477527328479926,18.8,-6.064768470457411
4.19,1.21,4.011483516107227,60.94,-6.064706089745673
3.89,1.41,3.625465487354693,15.27,-6.0644764193814655
4.16,1.09,4.014660633229165,55.49,-6.064316846851385
5.23,1.34,5.05542283098061,82.43,-6.063948123500496
4.35,0.91,4.253751285630131,49.59,-6.063905568947199
5.2,1.78,4.885857140768649,85.7,-6.063742242029532
4.06,1.83,3.624182666478057,8.26,-6.063455965927504
3.83,0.97,3.705131576611012,18.62,-6.063420935844087
3.98,1.69,3.6033734194501688,12.21,-6.063413299050053
3.83,0.97,3.705131576611012,18.63,-6.063105201921169
4.02,0.75,3.949417678595162,39.78,-6.062844387660988
4.02,0.75,3.949417678595162,39.78,-6.062844387660988
3.87,1.21,3.6759760608578502,16.0,-6.061635679459869
4.32,1.34,4.106920987796089,61.72,-6.061100637245387
3.93,1.39,3.6759760608578502,13.07,-6.060296870995823
3.98,0.73,3.9124800318979274,38.92,-6.060237885762292
3.98,0.73,3.9124800318979274,38.92,-6.060237885762292
4.13,1.11,3.9780397182532,58.74,-6.0602020129088565
3.87,1.14,3.6982833855722848,16.18,-6.05968739927982
3.89,0.67,3.831866385979553,27.16,-6.059651976971443
3.9,0.65,3.84545185901475,18.73,-6.059597267582092
3.91,0.66,3.8538941345086273,30.06,-6.0592368844690725
3.85,1.26,3.6379802088521593,17.03,-6.059112999024186
4.89,1.61,4.617358552246078,73.26,-6.058885794797597
3.83,0.8,3.745517320744893,22.53,-6.058428946531103
3.84,0.75,3.766045671523382,24.04,-6.058142328427173
4.16,1.11,4.009176972896059,57.02,-6.057996818388937
3.99,1.59,3.6595081636744577,11.43,-6.05772395594536
4.02,1.57,3.700743168608165,9.39,-6.056780926507068
4.5,0.78,4.431884475028653,50.45,-6.056513522753422
3.94,1.3,3.7193547827546647,12.19,-6.056389507399176
4.0,1.64,3.6483420892235423,11.11,-6.05629648726924
4.09,0.92,3.98518506471155,49.13,-6.055736628336649
3.89,1.29,3.6698773821478015,15.45,-6.055389827671504
4.53,1.19,4.37090379669926,58.74,-6.055359790038253
3.84,0.95,3.720631666800679,19.14,-6.05510647888175
3.96,0.7,3.897640311778397,36.33,-6.055099004634928
3.96,0.7,3.897640311778397,36.33,-6.055099004634928
3.99,0.68,3.9316281614618647,34.94,-6.053716221567761
4.71,0.78,4.644965016014653,56.61,-6.053101955654258
3.86,1.12,3.693940984910289,16.72,-6.052715837754195
4.07,1.98,3.555910572553815,8.51,-6.052647887276815
4.17,1.08,4.0277164746292655,54.21,-6.052579386450317
4.07,0.94,3.9599621210309577,50.79,-6.051866106420478
3.9,0.67,3.842017699074277,27.99,-6.051611759270729
3.84,0.99,3.710188674447703,18.61,-6.051061286592464
4.01,1.54,3.702499155975596,9.44,-6.050898166737901
3.98,1.43,3.714229395177417,10.82,-6.0507462052839385
3.84,0.98,3.712842576786686,19.09,-6.050453254972705
3.85,0.97,3.725801927102406,18.59,-6.050208314801427
4.48,0.98,4.371498598878879,53.55,-6.049606482376343
3.58,0.51,3.543486983184784,24.64,-6.048848634768871
3.87,1.13,3.7013511046643495,16.66,-6.048825571256382
4.18,1.11,4.029925557625103,55.05,-6.048576612527087
3.9,1.21,3.707546358442467,15.35,-6.047787801084718
4.17,1.21,3.990588928967753,62.69,-6.047473147742278
4.09,0.84,4.002811511925087,44.0,-6.047197354169759
4.09,1.92,3.611329395111999,7.27,-6.047078411629707
4.25,1.43,4.0021993953325214,71.85,-6.046662482028813
4.18,1.21,4.001037365484106,61.46,-6.046302433391372
3.86,0.84,3.767492534830029,20.45,-6.045934752347279
4.56,1.1,4.425336145424435,57.58,-6.045250076096659
3.92,0.67,3.86231795687512,29.75,-6.045045127105224
3.88,0.69,3.818154004227697,26.81,-6.0447548838810095
4.1,1.94,3.611980066390178,6.87,-6.044630641417242
3.92,1.23,3.722029016544605,13.9,-6.044576248882593
4.19,1.17,4.023331952499073,57.57,-6.044571657396483
3.85,0.89,3.7457175547550303,19.16,-6.043373598695139
3.88,1.02,3.7435277479938622,16.65,-6.04320213610582
4.46,0.89,4.370297472712813,51.33,-6.042336566424324
